1.532500000000000000e+02,5.925700000000000500e+02,1.723100000000000023e+02,5.828200000000000500e+02,2.042800000000000011e+02,6.453200000000000500e+02,1.852199999999999989e+02,6.550800000000000409e+02
1.562299999999999898e+02,5.999600000000000364e+02,1.739000000000000057e+02,5.917300000000000182e+02,2.030000000000000000e+02,6.542799999999999727e+02,1.853400000000000034e+02,6.625000000000000000e+02
1.567199999999999989e+02,6.000299999999999727e+02,1.749300000000000068e+02,5.915800000000000409e+02,2.042199999999999989e+02,6.547599999999999909e+02,1.860099999999999909e+02,6.632000000000000455e+02
1.592500000000000000e+02,5.987999999999999545e+02,1.790099999999999909e+02,5.934199999999999591e+02,1.973400000000000034e+02,6.607999999999999545e+02,1.775800000000000125e+02,6.661799999999999500e+02
1.644900000000000091e+02,6.044600000000000364e+02,1.830600000000000023e+02,6.025800000000000409e+02,1.901100000000000136e+02,6.721799999999999500e+02,1.715399999999999920e+02,6.740599999999999454e+02
1.653300000000000125e+02,6.252300000000000182e+02,1.849399999999999977e+02,6.266299999999999955e+02,1.800800000000000125e+02,6.948400000000000318e+02,1.604699999999999989e+02,6.934500000000000455e+02
1.647199999999999989e+02,6.324099999999999682e+02,1.836200000000000045e+02,6.314700000000000273e+02,1.871200000000000045e+02,7.014900000000000091e+02,1.682199999999999989e+02,7.024400000000000546e+02
1.658000000000000114e+02,6.547500000000000000e+02,1.882500000000000000e+02,6.527000000000000455e+02,1.944900000000000091e+02,7.214099999999999682e+02,1.720399999999999920e+02,7.234500000000000455e+02
1.747800000000000011e+02,6.767000000000000455e+02,1.929499999999999886e+02,6.709900000000000091e+02,2.133000000000000114e+02,7.358300000000000409e+02,1.951299999999999955e+02,7.415299999999999727e+02
1.875900000000000034e+02,7.074500000000000455e+02,2.049300000000000068e+02,6.992400000000000091e+02,2.345300000000000011e+02,7.617200000000000273e+02,2.171899999999999977e+02,7.699299999999999500e+02
2.080000000000000000e+02,7.362100000000000364e+02,2.249499999999999886e+02,7.266699999999999591e+02,2.566399999999999864e+02,7.830099999999999909e+02,2.396999999999999886e+02,7.925399999999999636e+02
2.276699999999999875e+02,7.622899999999999636e+02,2.413000000000000114e+02,7.488300000000000409e+02,2.890400000000000205e+02,7.971799999999999500e+02,2.754100000000000250e+02,8.106299999999999955e+02
2.586999999999999886e+02,7.902100000000000364e+02,2.727400000000000091e+02,7.729199999999999591e+02,3.260600000000000023e+02,8.162100000000000364e+02,3.120199999999999818e+02,8.335099999999999909e+02
3.051800000000000068e+02,8.203099999999999454e+02,3.141800000000000068e+02,8.012400000000000091e+02,3.751800000000000068e+02,8.300299999999999727e+02,3.661899999999999977e+02,8.490900000000000318e+02
3.453199999999999932e+02,8.382200000000000273e+02,3.518899999999999864e+02,8.206399999999999864e+02,4.169399999999999977e+02,8.449299999999999500e+02,4.103700000000000045e+02,8.625099999999999909e+02
3.734200000000000159e+02,8.471000000000000227e+02,3.815099999999999909e+02,8.293700000000000045e+02,4.448899999999999864e+02,8.582799999999999727e+02,4.368000000000000114e+02,8.760099999999999909e+02
3.856700000000000159e+02,8.494900000000000091e+02,3.980400000000000205e+02,8.346399999999999864e+02,4.527300000000000182e+02,8.802100000000000364e+02,4.403500000000000227e+02,8.950599999999999454e+02
3.987799999999999727e+02,8.498899999999999864e+02,4.134900000000000091e+02,8.380800000000000409e+02,4.561100000000000136e+02,8.911599999999999682e+02,4.413999999999999773e+02,9.029600000000000364e+02
3.994200000000000159e+02,8.597999999999999545e+02,4.118500000000000227e+02,8.427899999999999636e+02,4.679700000000000273e+02,8.838099999999999454e+02,4.555299999999999727e+02,9.008200000000000500e+02
4.014399999999999977e+02,8.575599999999999454e+02,4.124800000000000182e+02,8.418099999999999454e+02,4.691000000000000227e+02,8.815000000000000000e+02,4.580600000000000023e+02,8.972599999999999909e+02
4.065699999999999932e+02,8.673899999999999864e+02,4.153399999999999750e+02,8.482699999999999818e+02,4.771700000000000159e+02,8.766399999999999864e+02,4.683999999999999773e+02,8.957599999999999909e+02
4.143399999999999750e+02,8.715499999999999545e+02,4.194599999999999795e+02,8.532300000000000182e+02,4.852099999999999795e+02,8.716200000000000045e+02,4.800899999999999750e+02,8.899500000000000455e+02
4.418999999999999773e+02,8.729700000000000273e+02,4.455400000000000205e+02,8.533700000000000045e+02,5.116600000000000250e+02,8.656399999999999864e+02,5.080199999999999818e+02,8.852400000000000091e+02
4.813000000000000114e+02,8.761599999999999682e+02,4.831100000000000136e+02,8.587699999999999818e+02,5.505299999999999727e+02,8.657899999999999636e+02,5.487200000000000273e+02,8.831699999999999591e+02
5.227799999999999727e+02,8.754400000000000546e+02,5.206900000000000546e+02,8.571599999999999682e+02,5.866200000000000045e+02,8.496399999999999864e+02,5.887000000000000455e+02,8.679199999999999591e+02
5.645099999999999909e+02,8.688899999999999864e+02,5.560599999999999454e+02,8.508799999999999955e+02,6.174400000000000546e+02,8.220599999999999454e+02,6.258899999999999864e+02,8.400700000000000500e+02
5.887799999999999727e+02,8.559099999999999682e+02,5.740499999999999545e+02,8.428300000000000409e+02,6.180499999999999545e+02,7.932799999999999727e+02,6.327699999999999818e+02,8.063600000000000136e+02
5.991200000000000045e+02,8.437500000000000000e+02,5.813099999999999454e+02,8.374800000000000182e+02,6.033500000000000227e+02,7.748899999999999864e+02,6.211499999999999773e+02,7.811599999999999682e+02
6.040399999999999636e+02,8.268899999999999864e+02,5.851499999999999773e+02,8.219700000000000273e+02,6.017000000000000455e+02,7.584800000000000182e+02,6.205900000000000318e+02,7.634099999999999682e+02
6.078500000000000227e+02,8.131499999999999773e+02,5.889900000000000091e+02,8.151900000000000546e+02,5.818600000000000136e+02,7.492000000000000455e+02,6.007200000000000273e+02,7.471699999999999591e+02
5.951299999999999955e+02,8.026100000000000136e+02,5.761100000000000136e+02,8.026399999999999864e+02,5.760000000000000000e+02,7.380900000000000318e+02,5.950199999999999818e+02,7.380599999999999454e+02
5.925599999999999454e+02,8.011100000000000136e+02,5.716699999999999591e+02,8.030499999999999545e+02,5.660700000000000500e+02,7.427699999999999818e+02,5.869600000000000364e+02,7.408300000000000409e+02
5.947100000000000364e+02,8.017300000000000182e+02,5.717100000000000364e+02,8.026499999999999773e+02,5.694099999999999682e+02,7.452200000000000273e+02,5.924099999999999682e+02,7.442999999999999545e+02
5.964500000000000455e+02,8.039600000000000364e+02,5.739400000000000546e+02,8.088200000000000500e+02,5.611200000000000045e+02,7.495700000000000500e+02,5.836399999999999864e+02,7.447000000000000455e+02
5.963799999999999955e+02,8.015099999999999909e+02,5.761799999999999500e+02,8.067000000000000455e+02,5.615299999999999727e+02,7.496000000000000227e+02,5.817300000000000182e+02,7.444099999999999682e+02
5.987899999999999636e+02,7.982799999999999727e+02,5.808700000000000045e+02,8.058899999999999864e+02,5.574199999999999591e+02,7.507100000000000364e+02,5.753400000000000318e+02,7.430900000000000318e+02
6.040499999999999545e+02,7.944199999999999591e+02,5.840000000000000000e+02,8.060599999999999454e+02,5.533099999999999454e+02,7.532100000000000364e+02,5.733600000000000136e+02,7.415599999999999454e+02
5.996200000000000045e+02,7.958700000000000045e+02,5.807799999999999727e+02,8.036799999999999500e+02,5.573200000000000500e+02,7.471100000000000136e+02,5.761699999999999591e+02,7.392999999999999545e+02
6.024299999999999500e+02,7.936599999999999682e+02,5.815700000000000500e+02,8.034199999999999591e+02,5.562699999999999818e+02,7.493300000000000409e+02,5.771299999999999955e+02,7.395700000000000500e+02
5.977500000000000000e+02,8.037300000000000182e+02,5.756200000000000045e+02,8.046200000000000045e+02,5.734500000000000455e+02,7.501399999999999864e+02,5.955700000000000500e+02,7.492599999999999909e+02
5.959299999999999500e+02,8.032200000000000273e+02,5.756599999999999682e+02,8.029600000000000364e+02,5.763400000000000318e+02,7.501799999999999500e+02,5.966000000000000227e+02,7.504400000000000546e+02
5.990000000000000000e+02,8.050000000000000000e+02,5.760000000000000000e+02,8.050000000000000000e+02,5.760000000000000000e+02,7.520000000000000000e+02,5.990000000000000000e+02,7.520000000000000000e+02
5.927000000000000455e+02,8.007000000000000455e+02,5.732200000000000273e+02,8.000399999999999636e+02,5.753200000000000500e+02,7.384900000000000091e+02,5.947999999999999545e+02,7.391599999999999682e+02
5.921299999999999955e+02,7.956799999999999500e+02,5.727599999999999909e+02,7.957999999999999545e+02,5.723200000000000500e+02,7.302799999999999727e+02,5.916900000000000546e+02,7.301499999999999773e+02
5.931699999999999591e+02,7.955800000000000409e+02,5.722300000000000182e+02,7.961000000000000227e+02,5.706299999999999955e+02,7.320299999999999727e+02,5.915700000000000500e+02,7.315099999999999909e+02
5.914700000000000273e+02,7.946200000000000045e+02,5.717899999999999636e+02,7.951299999999999955e+02,5.701699999999999591e+02,7.330700000000000500e+02,5.898500000000000227e+02,7.325499999999999545e+02
5.908700000000000045e+02,7.917000000000000455e+02,5.696699999999999591e+02,7.925099999999999909e+02,5.672899999999999636e+02,7.304099999999999682e+02,5.884800000000000182e+02,7.296000000000000227e+02
5.907400000000000091e+02,7.884299999999999500e+02,5.691599999999999682e+02,7.905800000000000409e+02,5.629400000000000546e+02,7.284099999999999682e+02,5.845199999999999818e+02,7.262500000000000000e+02
5.930499999999999545e+02,7.842500000000000000e+02,5.728400000000000318e+02,7.886799999999999500e+02,5.599500000000000455e+02,7.298200000000000500e+02,5.801499999999999773e+02,7.253899999999999864e+02
5.923600000000000136e+02,7.828899999999999864e+02,5.730299999999999727e+02,7.878400000000000318e+02,5.582899999999999636e+02,7.302000000000000455e+02,5.776200000000000045e+02,7.252500000000000000e+02
5.963099999999999454e+02,7.764400000000000546e+02,5.785599999999999454e+02,7.854099999999999682e+02,5.533700000000000045e+02,7.355800000000000409e+02,5.711100000000000136e+02,7.266100000000000136e+02
5.972300000000000182e+02,7.737300000000000182e+02,5.786100000000000136e+02,7.852200000000000273e+02,5.491399999999999864e+02,7.374500000000000455e+02,5.677699999999999818e+02,7.259600000000000364e+02
5.988600000000000136e+02,7.726100000000000136e+02,5.732200000000000273e+02,7.890000000000000000e+02,5.436200000000000045e+02,7.426599999999999682e+02,5.692599999999999909e+02,7.262799999999999727e+02
5.991599999999999682e+02,7.733300000000000409e+02,5.728999999999999773e+02,7.905800000000000409e+02,5.434700000000000273e+02,7.457999999999999545e+02,5.697300000000000182e+02,7.285499999999999545e+02
5.957899999999999636e+02,7.706000000000000227e+02,5.777599999999999909e+02,7.842599999999999909e+02,5.459099999999999682e+02,7.422100000000000364e+02,5.639400000000000546e+02,7.285499999999999545e+02
5.925099999999999909e+02,7.786100000000000136e+02,5.674600000000000364e+02,7.901699999999999591e+02,5.441699999999999591e+02,7.396900000000000546e+02,5.692100000000000364e+02,7.281299999999999955e+02
5.919299999999999500e+02,7.746699999999999591e+02,5.726200000000000045e+02,7.842400000000000091e+02,5.489400000000000546e+02,7.364600000000000364e+02,5.682500000000000000e+02,7.268899999999999864e+02
5.922699999999999818e+02,7.796100000000000136e+02,5.718899999999999864e+02,7.849800000000000182e+02,5.586599999999999682e+02,7.347200000000000273e+02,5.790399999999999636e+02,7.293600000000000136e+02
5.902599999999999909e+02,7.824700000000000273e+02,5.715800000000000409e+02,7.867400000000000091e+02,5.593400000000000318e+02,7.331900000000000546e+02,5.780299999999999727e+02,7.289199999999999591e+02
5.901299999999999955e+02,7.845199999999999818e+02,5.658400000000000318e+02,7.886299999999999955e+02,5.572200000000000273e+02,7.377599999999999909e+02,5.815099999999999909e+02,7.336399999999999864e+02
5.932699999999999818e+02,7.788400000000000318e+02,5.741499999999999773e+02,7.894800000000000182e+02,5.485900000000000318e+02,7.435399999999999636e+02,5.677200000000000273e+02,7.328999999999999773e+02
5.903600000000000136e+02,7.776900000000000546e+02,5.701799999999999500e+02,7.876299999999999955e+02,5.450000000000000000e+02,7.365499999999999545e+02,5.651699999999999591e+02,7.266000000000000227e+02
5.896200000000000045e+02,7.746399999999999864e+02,5.708200000000000500e+02,7.844900000000000091e+02,5.423200000000000500e+02,7.300900000000000318e+02,5.611299999999999955e+02,7.202400000000000091e+02
5.872500000000000000e+02,7.734400000000000546e+02,5.664400000000000546e+02,7.825000000000000000e+02,5.410900000000000318e+02,7.242899999999999636e+02,5.618999999999999773e+02,7.152300000000000182e+02
5.859099999999999682e+02,7.657400000000000091e+02,5.689700000000000273e+02,7.779800000000000182e+02,5.298400000000000318e+02,7.238099999999999454e+02,5.467799999999999727e+02,7.115700000000000500e+02
5.826399999999999864e+02,7.601499999999999773e+02,5.665399999999999636e+02,7.707000000000000455e+02,5.298600000000000136e+02,7.147400000000000091e+02,5.459600000000000364e+02,7.041900000000000546e+02
5.815800000000000409e+02,7.477300000000000182e+02,5.596200000000000045e+02,7.611900000000000546e+02,5.251699999999999591e+02,7.049800000000000182e+02,5.471299999999999955e+02,6.915299999999999727e+02
5.659800000000000182e+02,7.376499999999999773e+02,5.428799999999999955e+02,7.390099999999999909e+02,5.390199999999999818e+02,6.732899999999999636e+02,5.621100000000000136e+02,6.719299999999999500e+02
5.611499999999999773e+02,7.112699999999999818e+02,5.411799999999999500e+02,7.097500000000000000e+02,5.461900000000000546e+02,6.438999999999999773e+02,5.661599999999999682e+02,6.454199999999999591e+02
5.641900000000000546e+02,6.952000000000000455e+02,5.454700000000000273e+02,6.894800000000000182e+02,5.649299999999999500e+02,6.257599999999999909e+02,5.836599999999999682e+02,6.314800000000000182e+02
5.641799999999999500e+02,6.825199999999999818e+02,5.447699999999999818e+02,6.710599999999999454e+02,5.791900000000000546e+02,6.127699999999999818e+02,5.986000000000000227e+02,6.242300000000000182e+02
5.933700000000000045e+02,6.522500000000000000e+02,5.740399999999999636e+02,6.362300000000000182e+02,6.182999999999999545e+02,5.828200000000000500e+02,6.376200000000000045e+02,5.988300000000000409e+02
6.069600000000000364e+02,6.297999999999999545e+02,5.971599999999999682e+02,6.133500000000000227e+02,6.555700000000000500e+02,5.785599999999999454e+02,6.653700000000000045e+02,5.950099999999999909e+02
6.116499999999999773e+02,6.262699999999999818e+02,6.060599999999999454e+02,6.067400000000000091e+02,6.706799999999999500e+02,5.882300000000000182e+02,6.762799999999999727e+02,6.077599999999999909e+02
6.239299999999999500e+02,6.252799999999999727e+02,6.283200000000000500e+02,6.079199999999999591e+02,6.962200000000000273e+02,6.251100000000000136e+02,6.918200000000000500e+02,6.424700000000000273e+02
6.583600000000000136e+02,6.392000000000000455e+02,6.685399999999999636e+02,6.240800000000000409e+02,7.290199999999999818e+02,6.648200000000000500e+02,7.188400000000000318e+02,6.799400000000000546e+02
6.931599999999999682e+02,6.736100000000000136e+02,7.119400000000000546e+02,6.554600000000000364e+02,7.615099999999999909e+02,7.067400000000000091e+02,7.427300000000000182e+02,7.248899999999999864e+02
7.042400000000000091e+02,6.919800000000000182e+02,7.173400000000000318e+02,6.761100000000000136e+02,7.714600000000000364e+02,7.208099999999999454e+02,7.583500000000000227e+02,7.366799999999999500e+02
7.073099999999999454e+02,6.986100000000000136e+02,7.196900000000000546e+02,6.825499999999999545e+02,7.744500000000000455e+02,7.247899999999999636e+02,7.620800000000000409e+02,7.408400000000000318e+02
7.091699999999999591e+02,6.941599999999999682e+02,7.227500000000000000e+02,6.819900000000000091e+02,7.720399999999999636e+02,7.369800000000000182e+02,7.584600000000000364e+02,7.491599999999999682e+02
7.158799999999999955e+02,6.975900000000000318e+02,7.310000000000000000e+02,6.888600000000000136e+02,7.657799999999999727e+02,7.491000000000000227e+02,7.506599999999999682e+02,7.578300000000000409e+02
7.125700000000000500e+02,7.023999999999999773e+02,7.281100000000000136e+02,6.917100000000000364e+02,7.683999999999999773e+02,7.502599999999999909e+02,7.528600000000000136e+02,7.609500000000000455e+02
7.128899999999999864e+02,7.037400000000000091e+02,7.280099999999999909e+02,6.937799999999999727e+02,7.666900000000000546e+02,7.525399999999999636e+02,7.515700000000000500e+02,7.624900000000000091e+02
7.157200000000000273e+02,7.068600000000000136e+02,7.322200000000000273e+02,6.977400000000000091e+02,7.651299999999999955e+02,7.572599999999999909e+02,7.486299999999999955e+02,7.663899999999999864e+02
7.162699999999999818e+02,7.099500000000000455e+02,7.338400000000000318e+02,7.004299999999999500e+02,7.672000000000000455e+02,7.620199999999999818e+02,7.496299999999999955e+02,7.715299999999999727e+02
7.187200000000000273e+02,7.076799999999999500e+02,7.430700000000000500e+02,7.053999999999999773e+02,7.494700000000000273e+02,7.736699999999999591e+02,7.251200000000000045e+02,7.759600000000000364e+02
7.184199999999999591e+02,7.148700000000000045e+02,7.367899999999999636e+02,7.155000000000000000e+02,7.344600000000000364e+02,7.825599999999999454e+02,7.160900000000000318e+02,7.819199999999999591e+02
7.143799999999999955e+02,7.287899999999999636e+02,7.326900000000000546e+02,7.323999999999999773e+02,7.195199999999999818e+02,7.992400000000000091e+02,7.012100000000000364e+02,7.956399999999999864e+02
7.010800000000000409e+02,7.444299999999999500e+02,7.181200000000000045e+02,7.486399999999999864e+02,7.017400000000000091e+02,8.149400000000000546e+02,6.847000000000000455e+02,8.107400000000000091e+02
6.942200000000000273e+02,7.595199999999999818e+02,7.113999999999999773e+02,7.694099999999999682e+02,6.769199999999999591e+02,8.292899999999999636e+02,6.597400000000000091e+02,8.193999999999999773e+02
6.757500000000000000e+02,7.777599999999999909e+02,6.911200000000000045e+02,7.897400000000000091e+02,6.488700000000000045e+02,8.439500000000000455e+02,6.335000000000000000e+02,8.319700000000000273e+02
6.645599999999999454e+02,7.858400000000000318e+02,6.815099999999999909e+02,8.022300000000000182e+02,6.342599999999999909e+02,8.511100000000000136e+02,6.172999999999999545e+02,8.347200000000000273e+02
6.655199999999999818e+02,7.887599999999999909e+02,6.779400000000000546e+02,8.009700000000000273e+02,6.304299999999999500e+02,8.492999999999999545e+02,6.180099999999999909e+02,8.371000000000000227e+02
6.644500000000000455e+02,7.867699999999999818e+02,6.779199999999999591e+02,8.010399999999999636e+02,6.303799999999999955e+02,8.458899999999999864e+02,6.169099999999999682e+02,8.316200000000000045e+02
6.516399999999999864e+02,7.868500000000000227e+02,6.684600000000000364e+02,8.027200000000000273e+02,6.236100000000000136e+02,8.502599999999999909e+02,6.067899999999999636e+02,8.343899999999999864e+02
6.466799999999999500e+02,7.913700000000000045e+02,6.625299999999999727e+02,8.044400000000000546e+02,6.199800000000000182e+02,8.560099999999999909e+02,6.041399999999999864e+02,8.429400000000000546e+02
6.384099999999999682e+02,8.022599999999999909e+02,6.513400000000000318e+02,8.166699999999999591e+02,5.998899999999999864e+02,8.628400000000000318e+02,5.869600000000000364e+02,8.484299999999999500e+02
6.239400000000000546e+02,8.084800000000000182e+02,6.405000000000000000e+02,8.284700000000000273e+02,5.877699999999999818e+02,8.721699999999999591e+02,5.712000000000000455e+02,8.521799999999999500e+02
6.097000000000000455e+02,8.259600000000000364e+02,6.192799999999999727e+02,8.426599999999999682e+02,5.605800000000000409e+02,8.763600000000000136e+02,5.510000000000000000e+02,8.596699999999999591e+02
5.851299999999999955e+02,8.342699999999999818e+02,5.920199999999999818e+02,8.514500000000000455e+02,5.283700000000000045e+02,8.770099999999999909e+02,5.214700000000000273e+02,8.598300000000000409e+02
5.520299999999999727e+02,8.434900000000000091e+02,5.612599999999999909e+02,8.622799999999999727e+02,5.032699999999999818e+02,8.907799999999999727e+02,4.940299999999999727e+02,8.719900000000000091e+02
5.390599999999999454e+02,8.404500000000000455e+02,5.517200000000000273e+02,8.540499999999999545e+02,5.022300000000000182e+02,9.001399999999999864e+02,4.895699999999999932e+02,8.865399999999999636e+02
5.288300000000000409e+02,8.470000000000000000e+02,5.437000000000000455e+02,8.587899999999999636e+02,5.019100000000000250e+02,9.115299999999999727e+02,4.870400000000000205e+02,8.997500000000000000e+02
5.254299999999999500e+02,8.502899999999999636e+02,5.396799999999999500e+02,8.644099999999999682e+02,4.910799999999999841e+02,9.134800000000000182e+02,4.768199999999999932e+02,8.993600000000000136e+02
5.240599999999999454e+02,8.497200000000000273e+02,5.389199999999999591e+02,8.663600000000000136e+02,4.891499999999999773e+02,9.107899999999999636e+02,4.742900000000000205e+02,8.941499999999999773e+02
5.263200000000000500e+02,8.459500000000000455e+02,5.416399999999999864e+02,8.676599999999999682e+02,4.851899999999999977e+02,9.075199999999999818e+02,4.698600000000000136e+02,8.857999999999999545e+02
5.288099999999999454e+02,8.468500000000000227e+02,5.391900000000000546e+02,8.636299999999999955e+02,4.811899999999999977e+02,8.995399999999999636e+02,4.708000000000000114e+02,8.827699999999999818e+02
5.319900000000000091e+02,8.502000000000000455e+02,5.361000000000000227e+02,8.737100000000000364e+02,4.681499999999999773e+02,8.856000000000000227e+02,4.640400000000000205e+02,8.620900000000000318e+02
5.201299999999999955e+02,8.531799999999999500e+02,5.199099999999999682e+02,8.739400000000000546e+02,4.520799999999999841e+02,8.732300000000000182e+02,4.523000000000000114e+02,8.524700000000000273e+02
5.020699999999999932e+02,8.560199999999999818e+02,5.026000000000000227e+02,8.747200000000000273e+02,4.335500000000000114e+02,8.767000000000000455e+02,4.330099999999999909e+02,8.580000000000000000e+02
4.843299999999999841e+02,8.516399999999999864e+02,4.838000000000000114e+02,8.715000000000000000e+02,4.161100000000000136e+02,8.697000000000000455e+02,4.166399999999999864e+02,8.498300000000000409e+02
4.697599999999999909e+02,8.499700000000000273e+02,4.658500000000000227e+02,8.693899999999999864e+02,3.979200000000000159e+02,8.557200000000000273e+02,4.018299999999999841e+02,8.362899999999999636e+02
4.413899999999999864e+02,8.425399999999999636e+02,4.378999999999999773e+02,8.591599999999999682e+02,3.727599999999999909e+02,8.454900000000000091e+02,3.762500000000000000e+02,8.288700000000000045e+02
4.148999999999999773e+02,8.289099999999999682e+02,4.061499999999999773e+02,8.458700000000000045e+02,3.461700000000000159e+02,8.149400000000000546e+02,3.549200000000000159e+02,7.979800000000000182e+02
4.059900000000000091e+02,8.242799999999999727e+02,3.905099999999999909e+02,8.393899999999999864e+02,3.437099999999999795e+02,7.914199999999999591e+02,3.591800000000000068e+02,7.763200000000000500e+02
3.990600000000000023e+02,8.085800000000000409e+02,3.851700000000000159e+02,8.306799999999999500e+02,3.308600000000000136e+02,7.965399999999999636e+02,3.447500000000000000e+02,7.744400000000000546e+02
3.941200000000000045e+02,8.110099999999999909e+02,3.775799999999999841e+02,8.310399999999999636e+02,3.282699999999999818e+02,7.903099999999999454e+02,3.448100000000000023e+02,7.702799999999999727e+02
3.850000000000000000e+02,8.002899999999999636e+02,3.796899999999999977e+02,8.193700000000000045e+02,3.146299999999999955e+02,8.012599999999999909e+02,3.199399999999999977e+02,7.821799999999999500e+02
3.772900000000000205e+02,8.001399999999999864e+02,3.713600000000000136e+02,8.188200000000000500e+02,3.087400000000000091e+02,7.989500000000000455e+02,3.146700000000000159e+02,7.802699999999999818e+02
3.723199999999999932e+02,8.025199999999999818e+02,3.643000000000000114e+02,8.199099999999999682e+02,3.082900000000000205e+02,7.940800000000000409e+02,3.163100000000000023e+02,7.766799999999999500e+02
3.770500000000000114e+02,7.985900000000000318e+02,3.610099999999999909e+02,8.209700000000000273e+02,3.091399999999999864e+02,7.837999999999999545e+02,3.251700000000000159e+02,7.614199999999999591e+02
3.708600000000000136e+02,8.106100000000000136e+02,3.383199999999999932e+02,8.150499999999999545e+02,3.299599999999999795e+02,7.536900000000000546e+02,3.624900000000000091e+02,7.492500000000000000e+02
3.693100000000000023e+02,8.076299999999999955e+02,3.504499999999999886e+02,8.048600000000000136e+02,3.602099999999999795e+02,7.383899999999999864e+02,3.790699999999999932e+02,7.411599999999999682e+02
3.730899999999999750e+02,7.940000000000000000e+02,3.552799999999999727e+02,7.832699999999999818e+02,3.889200000000000159e+02,7.274900000000000091e+02,4.067200000000000273e+02,7.382300000000000182e+02
3.952200000000000273e+02,7.757999999999999545e+02,3.810600000000000023e+02,7.626100000000000136e+02,4.260299999999999727e+02,7.142999999999999545e+02,4.401999999999999886e+02,7.274900000000000091e+02
4.134399999999999977e+02,7.582500000000000000e+02,4.014900000000000091e+02,7.424400000000000546e+02,4.552599999999999909e+02,7.017899999999999636e+02,4.672099999999999795e+02,7.176100000000000136e+02
4.185899999999999750e+02,7.492599999999999909e+02,4.113299999999999841e+02,7.313200000000000500e+02,4.749800000000000182e+02,7.055900000000000318e+02,4.822300000000000182e+02,7.235299999999999727e+02
4.286399999999999864e+02,7.400000000000000000e+02,4.249800000000000182e+02,7.214500000000000455e+02,4.938100000000000023e+02,7.078899999999999864e+02,4.974599999999999795e+02,7.264400000000000546e+02
4.466600000000000250e+02,7.372899999999999636e+02,4.464100000000000250e+02,7.187000000000000455e+02,5.149600000000000364e+02,7.177899999999999636e+02,5.152100000000000364e+02,7.363700000000000045e+02
4.632400000000000091e+02,7.412799999999999727e+02,4.572400000000000091e+02,7.232300000000000182e+02,5.225099999999999909e+02,7.015199999999999818e+02,5.285199999999999818e+02,7.195700000000000500e+02
